Beacon1,Beacon2,Beacon3,Beacon4,Beacon5,Beacon6,Beacon7,Beacon8,Beacon9,Beacon10,Target
-82.88190719,-76.18671255,-86.79626495,,,-76.18671255,-82.88190719,,,,0
-83.7014928,,,-93.98882948,,,-83.7014928,,,,0
-79.73381005,-93.98882948,-93.22480384,-92.98900852,,-93.98882948,-79.73381005,-88.98942473,-88.98942473,,0
-74.40986699,-84.98959044,-80.20375895,-80.32073958,-93.86463952,-84.98959044,-74.40986699,-88.06782824,-88.06782824,-97.98751362,0
-65.99527616,-77.55341749,-89.35055531,-87.53414772,-95.44976711,-77.55341749,-65.99527616,-88.79619206,-88.79619206,-90.98926371,0
-73.09562559,-78.85447081,-82.19955931,-89.59994617,-89.79614093,-78.85447081,-73.09562559,-89.58027426,-89.58027426,-89.44596553,0
-76.87766249,-84.86519413,-83.90271574,-93.86463952,,-84.86519413,-76.87766249,-91.79599551,-91.79599551,-93.22480384,0
-81.49847641,-85.4746387,-98.98694767,-94.9886041,-94.9886041,-85.4746387,-81.49847641,,,,0
-77.17661028,-81.79635016,-82.95489442,-92.98900852,-90.35049721,-81.79635016,-77.17661028,,,,0
-96.98796321,,,,,,-96.98796321,-73.98969134,-73.98969134,,0
-94.9886041,,,-83.45062346,-85.98956206,,-94.9886041,-86.98952633,-86.98952633,-94.9886041,0
-72.20377427,,-98.98694767,-101.9842101,,,-72.20377427,-94.9886041,-94.9886041,,0
-74.86526603,-86.98952633,,-94.97858005,-101.9842101,-86.98952633,-74.86526603,-90.19932972,-90.19932972,,0
-77.1420622,-69.70153192,-89.53406134,-99.9862353,-95.98832037,-69.70153192,-77.1420622,-88.53410948,-88.53410948,-94.39468106,0
-76.09562057,-75.17059288,-83.8151233,,-99.98710122,-75.17059288,-76.09562057,-87.74905133,-87.74905133,,0
-65.09671558,-82.98963089,,-86.86514741,-88.45049875,-82.98963089,-65.09671558,,,,0
-80.98965641,-92.98900852,-87.22521387,-92.98900852,-95.98832037,-92.98900852,-80.98965641,,,-100.9853386,0
-85.65764797,-86.01636798,-87.01634101,,-90.47443996,-86.01636798,-85.65764797,,,,0
-76.92991512,-81.72393753,-78.74914176,-96.98796321,-89.19938583,-81.72393753,-76.92991512,-96.98796321,-96.98796321,-99.9862353,0
-79.55341171,-93.98882948,-96.98796321,-90.98926371,,-93.98882948,-79.55341171,-90.98926371,-90.98926371,,0
-85.98956206,-72.4461154,-90.72366845,-96.98796321,,-72.4461154,-85.98956206,,,,0
-84.38085017,,,-97.98751362,,,-84.38085017,,,-99.9862353,0
-84.53422139,-79.86524875,-96.98796321,-87.98948135,-88.53410948,-79.86524875,-84.53422139,-87.47458494,-87.47458494,-97.98751362,0
-77.86714798,-70.1420694,-89.98935344,-98.98832337,-100.9853386,-70.1420694,-77.86714798,-96.98796321,-96.98796321,-97.98751362,0
-84.15980592,-70.76994575,-83.03126458,-94.19891728,,-70.76994575,-84.15980592,-89.79622375,-89.79622375,,0
-92.98900852,-78.72395686,-89.79614093,-96.98796321,,-78.72395686,-92.98900852,,,,0
-87.98948135,,-90.98926371,-91.98915073,-97.98751362,,-87.98948135,-92.98900852,-92.98900852,,0
-85.60976479,-71.30105198,,,-103.9810022,-71.30105198,-85.60976479,-99.9862353,-99.9862353,-98.98694767,0
-81.58040698,-84.98959044,-86.74181087,-86.99267857,-89.98935344,-84.98959044,-81.58040698,-92.22491646,-92.22491646,,0
-69.88166768,-87.76606501,-91.98915073,,-96.98796321,-87.76606501,-69.88166768,-97.98751362,-97.98751362,-99.9862353,0
-78.00822703,-79.98966538,-93.98882948,-89.98935344,-93.98882948,-79.98966538,-78.00822703,,,,0
-85.87659733,-74.65874305,-86.98952633,-97.98751362,,-74.65874305,-85.87659733,-99.98710121,-99.98710121,-98.98694767,0
-77.97938372,-78.79636981,,-97.98751362,,-78.79636981,-77.97938372,,,,0
-90.19932972,-83.87556917,-92.45022301,-94.97858005,,-83.87556917,-90.19932972,-96.98796321,-96.98796321,,0
-91.98915073,,-92.98900852,,,,-91.98915073,,,,0
-67.85181382,-92.98900852,-99.9862353,,-95.98832037,-92.98900852,-67.85181382,,,,0
-85.68332425,-76.92228795,-87.8166094,,,-76.92228795,-85.68332425,,,,0
-80.98965641,-93.98882948,-93.98882948,-94.19891728,,-93.98882948,-80.98965641,,,,0
-76.85894741,,-85.4746387,,-97.98751362,,-76.85894741,-96.98796321,-96.98796321,,0
-75.70152708,,-83.97933494,-87.46241561,-89.98935344,,-75.70152708,-88.85171618,-88.85171618,-98.98694767,0
-79.14205694,-79.65771976,-83.98961298,-96.98796321,-97.98751362,-79.65771976,-79.14205694,,,,0
-84.0164064,-90.98926371,,-103.9810022,,-90.98926371,-84.0164064,-91.98915073,-91.98915073,-99.9862353,0
-82.50938133,-77.86525808,-91.35042407,-97.98751362,,-77.86525808,-82.50938133,-94.9886041,-94.9886041,,0
-73.85895161,-83.01643724,-76.06524285,-90.19932972,-90.52672973,-83.01643724,-73.85895161,-92.97888266,-92.97888266,,0
,-75.82894125,,-88.45049875,,-75.82894125,,-96.98796321,-96.98796321,,0
-90.98926371,-86.56632979,-95.98832037,,,-86.56632979,-90.98926371,-81.57573574,-81.57573574,-90.98926371,0
-82.20214352,-72.73382473,-95.86426844,,-99.9862353,-72.73382473,-82.20214352,-92.22491646,-92.22491646,,0
-81.73102323,-73.88043553,,-90.87652465,,-73.88043553,-81.73102323,,,,0
-77.08511527,-77.34258535,-82.95804554,-90.19932972,-100.9853386,-77.34258535,-77.08511527,-96.98796321,-96.98796321,-94.79560336,0
-80.98965641,-76.95712839,-86.85174716,-94.53355525,-97.98751362,-76.95712839,-80.98965641,-95.98832037,-95.98832037,-97.98751362,0
-80.56429349,-81.98964511,-90.79607655,-91.97898907,-91.22500591,-81.98964511,-80.56429349,,,,0
-72.98500831,-83.98961298,-77.70152842,-81.95490148,-88.5385895,-83.98961298,-72.98500831,-98.98694767,-98.98694767,-100.9853386,0
-90.98926371,,-87.2430749,-87.99265606,-94.9886041,,-90.98926371,-84.71404368,-84.71404368,,0
-73.97939357,-86.5341781,-91.98915073,,,-86.5341781,-73.97939357,,,,0
-80.81045603,,-88.01630707,-88.79619206,-90.09545006,,-80.81045603,-94.79560336,-94.79560336,,0
-81.21503997,-83.22529666,-83.395121,-86.22183717,-89.06779941,-83.22529666,-81.21503997,-88.57558547,-88.57558547,,0
-86.98952633,-87.98948135,-94.9886041,-87.22521387,-91.98915073,-87.98948135,-86.98952633,-85.22526463,-85.22526463,-95.98832037,0
-90.01621055,,,-95.98832037,,,-90.01621055,-93.22480384,-93.22480384,,0
-74.36403693,-88.98942473,-93.98882948,,-93.98882948,-88.98942473,-74.36403693,-92.22491646,-92.22491646,,0
-73.70152947,-87.98948135,,,-90.864956,-87.98948135,-73.70152947,,,,0
-75.00823251,,-89.86502141,-93.98882948,-91.98915073,,-75.00823251,-96.98796321,-96.98796321,,0
-78.81670125,-83.98961298,-92.98900852,,-95.98832037,-83.98961298,-78.81670125,,,,0
-74.23768918,-88.98942473,-77.85496876,-82.40985426,-88.97919409,-88.98942473,-74.23768918,-93.98882948,-93.98882948,,0
-94.9886041,-84.45060852,-93.86463952,,-94.22466207,-84.45060852,-94.9886041,-97.98751362,-97.98751362,,0
-83.20374083,-81.79635016,-93.53370747,-83.73378535,-87.45053626,-81.79635016,-83.20374083,-88.98942473,-88.98942473,,0
-80.0034027,-74.97939189,-98.98694767,,-94.9886041,-74.97939189,-80.0034027,-95.01564504,-95.01564504,,0
-83.38085997,-90.98926371,-90.98926371,-94.9886041,-100.9853386,-90.98926371,-83.38085997,-102.9827897,-102.9827897,-101.9842101,0
-81.86523398,-77.26313185,-94.9886041,-88.98942473,-105.975923,-77.26313185,-81.86523398,-90.864956,-90.864956,,0
-77.39514943,,-96.98796321,,,,-77.39514943,,,-98.98694767,0
-72.22534707,-86.98952633,-96.98796321,,-97.98751362,-86.98952633,-72.22534707,-101.9842101,-101.9842101,-95.53336362,0
-86.79382971,-73.52692194,,-95.98832037,,-73.52692194,-86.79382971,,,,0
-82.1773852,,-93.01595024,-89.98935344,-94.9886041,,-82.1773852,-96.86400811,-96.86400811,,0
-82.26252871,-75.97938976,-96.98796321,,-96.98796321,-75.97938976,-82.26252871,-96.98796321,-96.98796321,,0
-81.40873356,-72.32625362,-88.4448164,-100.9853386,-103.9810022,-72.32625362,-81.40873356,-99.9862353,-99.9862353,-97.44923259,0
-83.53423661,,-78.09561644,,-91.98915073,,-83.53423661,,,,0
-90.22507697,,-94.9886041,-100.9853386,,,-90.22507697,-90.97402966,-90.97402966,,0
-80.48197739,-79.95491153,-84.6340411,-91.98928803,-91.86487366,-79.95491153,-80.48197739,-95.53336362,-95.53336362,,0
-74.97939189,,,,,,-74.97939189,,,,0
-78.39514696,-75.95492188,-84.15980592,-96.98796321,-96.44991399,-75.95492188,-78.39514696,-88.01630707,-88.01630707,-99.9862353,0
-81.81668808,,,-92.98900852,-90.2035951,,-81.81668808,-82.00821043,-82.00821043,-99.9862353,0
-88.65755255,-92.22491646,-86.98952633,-89.98935344,,-92.22491646,-88.65755255,-84.97931808,-84.97931808,,0
-78.06131424,-85.98956206,,-94.44995508,,-85.98956206,-78.06131424,,,-103.9810022,0
-64.37284459,-82.98963089,-95.98832037,-89.97914075,-96.22425893,-82.98963089,-64.37284459,-93.97874869,-93.97874869,-96.79514358,0
-89.79614093,-80.98965641,-94.97858005,,-97.98751362,-80.98965641,-89.79614093,-92.33728876,-92.33728876,-98.98694767,0
-66.78856114,-76.01646169,-87.45053626,-89.19086998,-99.9862353,-76.01646169,-66.78856114,,,-99.9862353,0
-76.92518629,,-101.9842101,,-84.86519413,,-76.92518629,-78.56935659,-78.56935659,,0
-94.9886041,-85.72387894,,-93.22480384,-98.98694767,-85.72387894,-94.9886041,-80.45065223,-80.45065223,-88.86507336,0
-71.84392011,-79.9553133,-86.45056605,-93.47415069,-90.74562811,-79.9553133,-71.84392011,-89.19938583,-89.19938583,-92.350332,0
-85.53423328,-77.44037636,-87.45053626,-89.98935344,-96.86400811,-77.44037636,-85.53423328,,,,0
-78.88165594,-88.81658219,-95.98832037,,,-88.81658219,-78.88165594,,,,0
-81.86523398,,,,-93.98882948,,-81.86523398,-99.9862353,-99.9862353,,0
-81.35074414,-83.98961298,-92.98900852,,,-83.98961298,-81.35074414,-86.97927011,-86.97927011,,0
-84.22528248,-77.37640307,-82.91670748,-88.01630707,-91.98915073,-77.37640307,-84.22528248,-90.88145656,-90.88145656,,0
-87.19946581,-78.27730697,-89.01626434,-92.79589348,,-78.27730697,-87.19946581,-93.98882948,-93.98882948,,0
-88.35060146,-73.45067537,-96.98796321,,-95.01564504,-73.45067537,-88.35060146,-94.9886041,-94.9886041,,0
-77.22533766,-80.98965641,-98.98694767,,-92.98900852,-80.98965641,-77.22533766,,,,0
-87.98948135,,-98.98694767,-98.98694767,-92.98900852,,-87.98948135,-88.97919409,-88.97919409,,0
-83.34935018,-76.45066962,-85.91471868,-79.64818498,-95.19873986,-76.45066962,-83.34935018,-88.47454722,-88.47454722,-94.9886041,0
-80.6966895,-73.33743567,-90.22516845,-95.79539981,-95.2244836,-73.33743567,-80.6966895,-93.20341391,-93.20341391,-97.8636804,0
-81.0082161,-81.45064474,-88.22517825,-83.97692323,-96.98796321,-81.45064474,-81.0082161,-84.56453776,-84.56453776,-94.9886041,0
-96.98796321,,,,,,-96.98796321,-73.97598161,-73.97598161,,0
-81.86523398,-67.0164708,,-94.9886041,,-67.0164708,-81.86523398,,,,0
-81.74570528,-82.97934834,-79.01645133,-88.98942473,-90.98926371,-82.97934834,-81.74570528,-90.98926371,-90.98926371,-101.9842101,0
-81.97935898,-70.1420694,-97.98751362,,,-70.1420694,-81.97935898,,,,0
-81.26312486,-75.53428609,,,,-75.53428609,-81.26312486,,,,0
-78.19100271,-81.53425831,-89.19938583,,-93.98882948,-81.53425831,-78.19100271,,,-90.70132937,0
-77.69669459,-69.10092468,-90.9790736,-93.98882948,-95.98832037,-69.10092468,-77.69669459,-97.98751362,-97.98751362,,0
-72.76994677,,-81.35074414,-84.59298867,,,-72.76994677,-93.98882948,-93.98882948,,0
-74.95492329,-88.98942473,,,-93.98882948,-88.98942473,-74.95492329,-93.98882948,-93.98882948,-102.9827897,0
-77.84221124,-77.53428064,-88.56166038,-86.39508322,-101.9842101,-77.53428064,-77.84221124,-84.13867255,-84.13867255,,0
-79.76052196,,-87.98948135,-93.98882948,,,-79.76052196,-89.98935344,-89.98935344,,0
-89.35055531,,-97.98751362,-100.9853386,,,-89.35055531,-83.98961298,-83.98961298,-91.58018201,0
-90.98926371,-93.98882948,-96.98796321,-94.9886041,,-93.98882948,-90.98926371,-102.9827897,-102.9827897,-100.9853386,0
-64.68250583,-78.73381341,-89.01626434,-88.98942473,-87.22521387,-78.73381341,-64.68250583,-92.98900852,-92.98900852,,0
-77.78945502,-88.98942473,-87.19092319,-94.9886041,-91.98915073,-88.98942473,-77.78945502,-94.9886041,-94.9886041,-90.98926371,0
-84.7239247,-70.46557922,-89.45045152,-94.22466207,-94.9886041,-70.46557922,-84.7239247,,,,0
-77.1420622,-81.98964511,-81.27387542,-96.98796321,,-81.98964511,-77.1420622,,,,0
-93.98882948,-93.98882948,-101.9842101,,,-93.98882948,-93.98882948,-80.86524221,-80.86524221,-93.98882948,0
-78.97937949,-82.97934834,-88.2941903,-95.98832037,,-82.97934834,-78.97937949,,,,0
-80.04652932,,-86.70145226,-95.98832037,-84.60678621,,-80.04652932,-83.86521056,-83.86521056,-91.97898907,0
-85.98956206,,-83.98961298,,,,-85.98956206,-100.9853386,-100.9853386,-97.98751362,0
-84.0164064,-88.98942473,-85.98956206,-89.98935344,,-88.98942473,-84.0164064,,,,0
-79.38156691,-72.78856028,-83.76307921,-97.97776405,-93.09527333,-72.78856028,-79.38156691,-86.86514741,-86.86514741,-99.9862353,0
-79.32624767,-85.86517345,-84.86519413,-100.9853386,-95.98832037,-85.86517345,-79.32624767,,,,0
-86.98952633,-88.98942473,-82.79633995,-94.9886041,,-88.98942473,-86.98952633,-94.9886041,-94.9886041,-94.9886041,0
-72.49119172,-83.693242,-80.39513994,-90.01621055,-93.53370747,-83.693242,-72.49119172,-88.0955156,-88.0955156,-91.88140146,0
-73.7894613,,,,-98.98694767,,-73.7894613,,,,0
-68.24316582,-86.98952633,-90.98926371,-96.98796321,-95.98832037,-86.98952633,-68.24316582,-97.44923259,-97.44923259,-96.86400811,0
-79.19612385,,-86.98952633,-86.45056605,-87.98948135,,-79.19612385,-78.5663961,-78.5663961,-89.19938583,0
,-86.98952633,-97.44923259,-95.98832037,,-86.98952633,,-78.2253341,-78.2253341,-94.9886041,0
-75.45067199,-87.79623268,-100.9853386,,-91.79599551,-87.79623268,-75.45067199,,,-98.4488576,0
-80.86524221,-86.98952633,-94.9886041,-91.57539866,-92.86477001,-86.98952633,-80.86524221,-87.98948135,-87.98948135,,0
-83.24314865,-74.53428801,-93.79576505,-95.2244836,,-74.53428801,-83.24314865,,,,0
-79.2376842,-79.6966916,-83.7014928,-89.45052803,-96.86400811,-79.6966916,-79.2376842,-85.35072015,-85.35072015,-103.9810022,0
-82.97934834,-84.22528248,,-95.98832037,,-84.22528248,-82.97934834,-88.98942473,-88.98942473,-90.98926371,0
-82.00339762,,-91.45031723,-92.86477001,-93.97874869,,-82.00339762,-87.26418713,-87.26418713,,0
-77.8816587,,-86.98952633,,,,-77.8816587,-94.9886041,-94.9886041,,0
-82.47468455,-80.98965641,-91.22500591,-94.9886041,,-80.98965641,-82.47468455,-95.2244836,-95.2244836,-94.19891728,0
-70.81046545,,-86.81016775,-95.98832037,-88.97919409,,-70.81046545,-97.44923259,-97.44923259,-96.53312239,0
-84.53422139,,-90.19932972,,,,-84.53422139,-85.18335552,-85.18335552,-89.98935344,0
-78.45066289,-89.98935344,-85.98956206,-88.00812819,-96.98796321,-89.98935344,-78.45066289,-98.98694767,-98.98694767,-96.98796321,0
,-77.98968911,,-92.98935427,,-77.98968911,,,,,0
-74.64873822,-79.37386436,-85.85892235,-91.01614283,-90.98937279,-79.37386436,-74.64873822,-94.98887805,-94.98887805,-91.98915073,0
-81.19099131,-76.98968267,,,-95.98832037,-76.98968267,-81.19099131,,,,0
,-79.81531045,-93.98882948,,,-79.81531045,,,,,0
-85.98956206,-89.98935344,-97.98751362,-89.98935344,-93.98882948,-89.98935344,-85.98956206,-88.5803067,-88.5803067,,0
-81.39513501,,-98.98694767,-90.98926371,,,-81.39513501,-95.98832037,-95.98832037,,0
-80.86524221,-84.22528248,-86.86514741,-89.86502141,-97.98751362,-84.22528248,-80.86524221,-91.98915073,-91.98915073,-89.98935344,0
,,-95.98832037,-94.9886041,,,,-98.98694767,-98.98694767,,0
-82.45065055,-80.01644595,-91.08286042,-81.95490148,-86.97927011,-80.01644595,-82.45065055,-95.86426844,-95.86426844,,0
-81.01643918,-76.38089026,-86.6833076,-94.53355525,,-76.38089026,-81.01643918,,,-98.98694767,0
-84.98961777,-80.19957526,-91.08286042,-81.95490148,-88.22517825,-80.19957526,-84.98961777,-95.86426844,-95.86426844,,0
-90.98926371,-84.86519413,,-97.98751362,,-84.86519413,-90.98926371,-82.9038492,-82.9038492,-92.79589348,0
-71.68633123,-94.9886041,-87.45053626,-90.98926371,-89.79614093,-94.9886041,-71.68633123,-86.45056605,-86.45056605,-91.98915073,0
-82.38224324,-76.83901008,-91.35042407,-90.01621055,,-76.83901008,-82.38224324,-97.98751362,-97.98751362,,0
-72.95806099,-86.98952633,-77.157164,-91.98915073,-92.71412463,-86.98952633,-72.95806099,,,,0
-94.9886041,-85.00137021,-97.98751362,-99.9862353,,-85.00137021,-94.9886041,,,-100.9853386,0
-79.98966538,-80.98965641,-88.01630707,,-92.98900852,-80.98965641,-79.98966538,,,,0
-81.27681364,-72.55497451,,-100.9853386,-97.64773248,-72.55497451,-81.27681364,,,,0
-85.97417831,-85.97929684,-79.98966538,-82.33742267,-97.98751362,-85.97929684,-85.97417831,-83.8920248,-83.8920248,-93.70112618,0
-94.9886041,,,-97.98751362,,,-94.9886041,-99.9862353,-99.9862353,,0
-80.91672003,-67.80889849,,,-94.53355525,-67.80889849,-80.91672003,,,,0
-77.98865371,-88.88153509,,-87.60000463,-90.06776312,-88.88153509,-77.98865371,-92.57530168,-92.57530168,-101.9842101,0
-80.31200915,-77.98967817,-94.86447524,,-94.9886041,-77.98967817,-80.31200915,-95.98832037,-95.98832037,,0
-75.97938976,,-96.98796321,,,,-75.97938976,-92.98900852,-92.98900852,-93.53370747,0
-81.22531687,-72.22534707,-90.97918243,-93.98882948,-98.98694767,-72.22534707,-81.22531687,-92.350332,-92.350332,,0
-78.01058342,-78.19958533,-84.44488949,-85.65303375,,-78.19958533,-78.01058342,-84.85179645,-84.85179645,-90.9790736,0
-74.19100961,-82.98963089,-93.01595024,-97.98751362,-94.22466207,-82.98963089,-74.19100961,,,-100.9853386,0
-77.92206923,-88.98942473,-85.53423329,-91.86487366,-88.72378205,-88.98942473,-77.92206923,-91.22500591,-91.22500591,,0
-82.22530792,-68.96862378,,,-85.98956206,-68.96862378,-82.22530792,,,,0
,,-88.789334,-88.98942473,-96.98796321,,,,,,0
-86.98952633,,-91.97898907,-88.57558547,-98.98694767,,-86.98952633,,,,0
-78.86525395,,-88.86507336,-97.44923259,-97.98751362,,-78.86525395,-93.4501044,-93.4501044,-101.9842101,0
-72.7015303,-94.9886041,,,-97.98751362,-94.9886041,-72.7015303,,,-99.9862353,0
-87.98948135,-82.0955995,-79.97937415,-91.98915073,-97.98751362,-82.0955995,-87.98948135,-98.98694767,-98.98694767,-96.98796321,0
-93.98882948,-85.98956206,-86.79626495,-94.9886041,,-85.98956206,-93.98882948,-87.98948135,-87.98948135,,0
-85.77721747,,-86.98952633,-92.98900852,-89.98935344,,-85.77721747,,,-90.53400073,0
-66.44038079,-79.09561354,-88.01630707,-87.97923646,-90.53400073,-79.09561354,-66.44038079,-101.9842101,-101.9842101,-97.97776405,0
-82.79633995,-82.98963089,-83.91164084,,-91.45031723,-82.98963089,-82.79633995,-85.566346,-85.566346,,0
-65.05491718,-79.97937415,-93.98882948,-89.35055531,-89.77706848,-79.97937415,-65.05491718,-99.9862353,-99.9862353,,0
-80.22532397,-81.1995682,-91.35042407,-95.98832037,-93.98882948,-81.1995682,-80.22532397,,,,0
-79.23315118,-68.78946414,-94.79560336,-95.98832037,,-68.78946414,-79.23315118,,,,0
-82.39512881,-87.45053626,,-88.79619206,-100.9853386,-87.45053626,-82.39512881,,,,0
-82.14204275,,-94.9886041,,,,-82.14204275,,,,0
-86.19949393,-90.98926371,-85.35069037,-87.01634101,-97.98751362,-90.98926371,-86.19949393,-77.47471605,-77.47471605,-94.9886041,0
-77.53428064,-80.98965641,-90.22507697,-97.98751362,-92.98900852,-80.98965641,-77.53428064,-95.98832037,-95.98832037,,0
-79.31302027,,-84.98959044,,,,-79.31302027,-85.98956206,-85.98956206,-98.98694767,0
-86.98952633,,-79.45065817,-91.45031723,,,-86.98952633,-100.9853386,-100.9853386,,0
,-84.98959044,-97.98751362,-94.9886041,-95.44976711,-84.98959044,,,,,0
-81.22531687,-93.98882948,-88.35060146,-92.98900852,-95.98832037,-93.98882948,-81.22531687,-92.98900852,-92.98900852,,0
-80.79635826,-87.95482025,-84.19953401,-89.22513342,-93.98882948,-87.95482025,-80.79635826,-85.99269645,-85.99269645,-96.98796321,0
-71.4215899,-83.44608004,-86.22183717,-85.10935614,-86.71402864,-83.44608004,-71.4215899,-87.47458494,-87.47458494,-88.76603811,0
-76.14206405,,-91.98915073,-92.53382839,-88.22517825,,-76.14206405,-91.09540408,-91.09540408,-95.98832037,0
-80.57486943,-81.45064474,-85.062711,-89.01626434,-88.79619206,-81.45064474,-80.57486943,-94.9886041,-94.9886041,,0
-80.98965641,-88.98942473,-85.86517345,-91.98915073,,-88.98942473,-80.98965641,,,,0
-89.53406134,,-89.98935344,-91.98915073,,,-89.53406134,-88.79619206,-88.79619206,,0
-85.98956206,-85.45058972,-86.04647697,-88.45049875,-93.98882948,-85.45058972,-85.98956206,-87.98948135,-87.98948135,,0
-75.97938976,-87.97923646,,,,-87.97923646,-75.97938976,-93.98882948,-93.98882948,,0
-72.22534707,-85.53420222,-96.98796321,,-97.98751362,-85.53420222,-72.22534707,-101.9842101,-101.9842101,-100.9853386,0
-78.99119093,-86.98952633,-91.97898907,-103.9810022,-96.98796321,-86.98952633,-78.99119093,,,-98.98694767,0
